year,estratopri,ur,sexo_std,etid,wealth,wc1,wc2,wc3,l1,pn4,eff1,eff2,cp6,cp13,colcp8a,prot3,exc13,exc14,exc15,exc16,exc18,exc20,exc07
2004,Orinoquía-Amazonía,Rural,Hombre,Blanca,2,No,No,No,,Insatisfecho(a),,,Una o dos veces al mes,Nunca,Una o dos veces al mes,,No,,,,,,Muy generalizada
2004,Orinoquía-Amazonía,Urbano,Mujer,Blanca,3,No,No,No,,Satisfecho(a),,,Una o dos veces al mes,Una o dos veces al año,Una o dos veces al año,,No,,No,No,,,Algo generalizada
2004,Andina,Rural,Hombre,Negra,Menos rico,No,No,No,,Insatisfecho(a),,,Una vez a la semana,Una o dos veces al año,Nunca,,No,,,,,,Muy generalizada
2004,Bogotá D.C.,Urbano,Hombre,Blanca,Más rico,Sí,No,No,,Satisfecho(a),,,Una o dos veces al año,Nunca,Nunca,,Sí,Sí,,,,,Muy generalizada
2004,Orinoquía-Amazonía,Rural,Mujer,Indígena,Menos rico,No,Sí,No,,Insatisfecho(a),,,Una vez a la semana,Una o dos veces al mes,Nunca,,,,,,,,Muy generalizada
2004,Caribe,Urbano,Mujer,Mestiza,3,No,No,No,,Insatisfecho(a),,,Una o dos veces al año,Una o dos veces al año,Nunca,,,,,,,,Algo generalizada
2004,Orinoquía-Amazonía,Urbano,Hombre,Blanca,3,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,No,,,No,,,Muy generalizada
2004,Andina,Urbano,Mujer,Blanca,2,No,No,No,,Satisfecho(a),,,Una vez a la semana,Una o dos veces al año,Una o dos veces al año,,,,,,,,Algo generalizada
2004,Andina,Urbano,Hombre,Blanca,3,Sí,Sí,No,,Insatisfecho(a),,,Nunca,Nunca,Una o dos veces al año,,No,,,No,,,Muy generalizada
2004,Andina,Urbano,Hombre,Mestiza,3,No,Sí,No,,Satisfecho(a),,,Una vez a la semana,Nunca,Nunca,,No,,No,,,,Muy generalizada
2004,Andina,Rural,Hombre,Mestiza,4,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,No,,,No,,,Muy generalizada
2004,Caribe,Urbano,Hombre,Mestiza,Menos rico,No,Sí,No,,Satisfecho(a),,,Una o dos veces al año,Nunca,Nunca,,No,,,No,,,Poco generalizada
2004,Andina,Urbano,Hombre,Blanca,Más rico,No,Sí,No,,Insatisfecho(a),,,Nunca,Nunca,Nunca,,No,,,No,,,Muy generalizada
2004,Pacífica,Urbano,Mujer,Blanca,2,No,No,No,,Insatisfecho(a),,,Una vez a la semana,Nunca,Nunca,,No,,No,No,,,Algo generalizada
2004,Pacífica,Urbano,Hombre,Blanca,Más rico,No,No,No,,Muy satisfecho(a),,,Una o dos veces al mes,Nunca,Nunca,,No,,No,No,,,Algo generalizada
2004,Bogotá D.C.,Urbano,Mujer,Mestiza,4,No,No,No,,Insatisfecho(a),,,Nunca,Nunca,Nunca,,,,,,,,Algo generalizada
2004,Bogotá D.C.,Urbano,Hombre,Blanca,4,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Una o dos veces al año,,No,,,,,,Poco generalizada
2004,Andina,Rural,Mujer,Mestiza,Menos rico,No,No,No,,Insatisfecho(a),,,Nunca,Nunca,Nunca,,,,No,,,,Muy generalizada
2004,Pacífica,Rural,Mujer,Mestiza,4,No,Sí,No,,Insatisfecho(a),,,Una vez a la semana,Nunca,Nunca,,,,No,,,,Muy generalizada
2004,Andina,Urbano,Hombre,Blanca,2,No,No,No,,Insatisfecho(a),,,Nunca,Una o dos veces al año,Nunca,,No,,,,,,Muy generalizada
2004,Caribe,Urbano,Hombre,Mestiza,Más rico,Sí,Sí,No,,Satisfecho(a),,,Una vez a la semana,Nunca,Nunca,,Sí,,,No,,,Muy generalizada
2004,Orinoquía-Amazonía,Rural,Hombre,Mestiza,Menos rico,Sí,No,No,,Satisfecho(a),,,Una o dos veces al mes,,Nunca,,No,,,No,,,Algo generalizada
2004,Andina,Urbano,Hombre,Blanca,3,Sí,Sí,No,,Insatisfecho(a),,,Nunca,Nunca,Nunca,,,,,,,,Poco generalizada
2004,Caribe,Urbano,Hombre,Negra,2,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,No,No,No,,,,Muy generalizada
2004,Pacífica,Urbano,Hombre,Indígena,2,Sí,No,No,,Insatisfecho(a),,,Una o dos veces al año,Una o dos veces al año,Nunca,,No,,,,,,Muy generalizada
2004,Caribe,Urbano,Hombre,Mestiza,4,No,No,No,,Insatisfecho(a),,,Una vez a la semana,Nunca,Nunca,,No,,No,No,,,Muy generalizada
2004,Caribe,Urbano,Hombre,Mestiza,Más rico,No,No,No,,Muy satisfecho(a),,,Una vez a la semana,Una o dos veces al año,Una o dos veces al mes,,,,,,,,Muy generalizada
2004,Orinoquía-Amazonía,Rural,Hombre,Mestiza,Menos rico,No,Sí,No,,Satisfecho(a),,,Nunca,Nunca,Una o dos veces al mes,,No,,,No,,,Poco generalizada
2004,Andina,Urbano,Hombre,Blanca,Más rico,No,No,No,,Muy satisfecho(a),,,Una o dos veces al mes,Una o dos veces al año,Una o dos veces al mes,,,,,,,,Nada generalizada
2004,Orinoquía-Amazonía,Urbano,Hombre,Mestiza,Más rico,No,No,No,,Satisfecho(a),,,Una o dos veces al mes,Nunca,Nunca,,,,,,,,Muy generalizada
2004,Caribe,Urbano,Mujer,Mestiza,Menos rico,No,No,No,,Muy insatisfecho(a),,,Nunca,Una o dos veces al año,Una vez a la semana,,,,,No,,,Muy generalizada
2004,Orinoquía-Amazonía,Rural,Mujer,Blanca,2,No,No,No,,Muy insatisfecho(a),,,Una o dos veces al mes,Una o dos veces al año,Nunca,,No,,No,No,,,
2004,Pacífica,Urbano,Hombre,Mestiza,Más rico,No,No,No,,Satisfecho(a),,,Una o dos veces al mes,Una o dos veces al año,Nunca,,No,,,,,,Algo generalizada
2004,Bogotá D.C.,Urbano,Hombre,Mestiza,4,No,No,No,,Insatisfecho(a),,,Nunca,Nunca,Nunca,,No,,,,,,Muy generalizada
2004,Andina,Urbano,Mujer,Indígena,3,No,No,No,,Insatisfecho(a),,,Una o dos veces al año,Nunca,Nunca,,Sí,,,,,,Algo generalizada
2004,Orinoquía-Amazonía,Urbano,Hombre,Mestiza,2,No,No,No,,Satisfecho(a),,,Una vez a la semana,Una o dos veces al año,Nunca,,No,No,No,No,,,Algo generalizada
2004,Caribe,Rural,Hombre,Mestiza,Menos rico,Sí,No,No,,Insatisfecho(a),,,Una vez a la semana,Nunca,Nunca,,No,No,No,No,,,Muy generalizada
2004,Orinoquía-Amazonía,Urbano,Hombre,Mestiza,3,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,No,,No,,,,Algo generalizada
2004,Bogotá D.C.,Urbano,Mujer,Mestiza,Más rico,No,No,No,,Satisfecho(a),,,Una vez a la semana,Nunca,Una o dos veces al año,,No,,,,,,Muy generalizada
2004,Orinoquía-Amazonía,Rural,Mujer,Mestiza,2,No,No,No,,Satisfecho(a),,,Nunca,Una o dos veces al año,Una o dos veces al año,,No,,No,No,,,Muy generalizada
2004,Bogotá D.C.,Urbano,Mujer,Blanca,3,No,No,No,,Insatisfecho(a),,,Una o dos veces al mes,Nunca,Una o dos veces al mes,,,,,,,,Muy generalizada
2004,Orinoquía-Amazonía,Urbano,Mujer,Mestiza,4,No,No,No,,Insatisfecho(a),,,Una vez a la semana,Una o dos veces al año,Nunca,,No,No,No,No,,,Algo generalizada
2004,Andina,Rural,Hombre,Blanca,3,No,Sí,No,,Insatisfecho(a),,,Una vez a la semana,Nunca,Nunca,,No,,,No,,,Muy generalizada
2004,Andina,Urbano,Hombre,Mestiza,4,No,Sí,No,,Satisfecho(a),,,Una vez a la semana,Una o dos veces al año,Nunca,,No,No,Sí,No,,,Muy generalizada
2004,Orinoquía-Amazonía,Urbano,Hombre,Mestiza,Menos rico,Sí,Sí,No,,Satisfecho(a),,,Una o dos veces al mes,Una o dos veces al año,Una o dos veces al año,,,,No,No,,,Poco generalizada
2004,Andina,Urbano,Mujer,Blanca,4,No,No,No,,Insatisfecho(a),,,Una vez a la semana,Una vez a la semana,Una vez a la semana,,No,,,,,,Algo generalizada
2004,Andina,Urbano,Mujer,Blanca,Menos rico,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,,,No,No,,,Muy generalizada
2004,Bogotá D.C.,Urbano,Hombre,Mestiza,3,No,No,No,,Muy insatisfecho(a),,,Una vez a la semana,Nunca,Una vez a la semana,,,,,,,,Muy generalizada
2004,Caribe,Rural,Mujer,Mestiza,Menos rico,No,Sí,No,,Muy insatisfecho(a),,,Una o dos veces al mes,Nunca,Nunca,,,,No,,,,
2004,Andina,Rural,Mujer,Blanca,2,No,No,No,,Insatisfecho(a),,,Una o dos veces al mes,Nunca,Nunca,,,,No,No,,,Muy generalizada
2004,Pacífica,Rural,Hombre,Mestiza,4,Sí,No,No,,Satisfecho(a),,,Una o dos veces al mes,Una o dos veces al mes,Una o dos veces al año,,No,,No,No,,,Algo generalizada
2004,Andina,Urbano,Hombre,Mestiza,4,No,No,No,,Muy satisfecho(a),,,Nunca,Nunca,Nunca,,No,,No,Sí,,,Poco generalizada
2004,Caribe,Rural,Hombre,Mestiza,2,No,No,No,,Satisfecho(a),,,Una o dos veces al mes,Nunca,Una o dos veces al año,,,,No,,,,Poco generalizada
2004,Bogotá D.C.,Urbano,Hombre,Mestiza,3,No,No,No,,Satisfecho(a),,,Una o dos veces al mes,Nunca,Nunca,,,,,,,,Algo generalizada
2004,Caribe,Rural,Mujer,Mestiza,3,No,No,No,,Satisfecho(a),,,Una vez a la semana,Una o dos veces al año,Una o dos veces al año,,No,,No,No,,,Muy generalizada
2004,Caribe,Rural,Mujer,Blanca,Menos rico,Sí,No,No,,Satisfecho(a),,,Una vez a la semana,Nunca,Una o dos veces al año,,No,,No,No,,,
2004,Pacífica,Urbano,Mujer,Mestiza,3,No,Sí,No,,Insatisfecho(a),,,Nunca,Nunca,Una vez a la semana,,,,No,,,,Muy generalizada
2004,Andina,Rural,Hombre,Mestiza,Menos rico,Sí,No,No,,,,,Una o dos veces al año,Nunca,Una o dos veces al año,,No,,No,No,,,Poco generalizada
2004,Bogotá D.C.,Urbano,Hombre,Mestiza,4,No,No,No,,Insatisfecho(a),,,Una o dos veces al mes,Nunca,Una o dos veces al año,,,,,,,,Algo generalizada
2004,Bogotá D.C.,Urbano,Mujer,Blanca,3,No,No,No,,Insatisfecho(a),,,Una vez a la semana,Nunca,Nunca,,No,,,No,,,Muy generalizada
2004,Orinoquía-Amazonía,Urbano,Hombre,Negra,2,No,No,No,,Insatisfecho(a),,,Una vez a la semana,Nunca,Nunca,,No,,No,,,,Muy generalizada
2004,Andina,Rural,Hombre,Negra,Menos rico,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,No,,,,,,Algo generalizada
2004,Bogotá D.C.,Urbano,Mujer,Mestiza,4,No,No,No,,,,,Una o dos veces al mes,Nunca,Nunca,,,,,,,,Algo generalizada
2004,Caribe,Urbano,Mujer,Mestiza,2,No,Sí,No,,Satisfecho(a),,,Una vez a la semana,Nunca,Nunca,,No,,No,,,,
2004,Orinoquía-Amazonía,Rural,Hombre,Mestiza,2,No,Sí,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,No,,No,No,,,
2004,Pacífica,Rural,Mujer,Blanca,Menos rico,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,No,,No,No,,,Algo generalizada
2004,Bogotá D.C.,Urbano,Hombre,Mestiza,4,No,No,No,,Satisfecho(a),,,Nunca,Una o dos veces al año,Nunca,,No,,No,,,,Poco generalizada
2004,Bogotá D.C.,Urbano,Mujer,Blanca,4,No,No,Sí,,Satisfecho(a),,,Una o dos veces al mes,Nunca,Nunca,,,,No,No,,,Algo generalizada
2004,Pacífica,Urbano,Hombre,Mestiza,Más rico,Sí,No,No,,Satisfecho(a),,,Una vez a la semana,Nunca,Una o dos veces al año,,No,,,No,,,Algo generalizada
2004,Caribe,Urbano,Mujer,Blanca,3,Sí,No,No,,Satisfecho(a),,,Una o dos veces al mes,Nunca,Nunca,,No,,No,No,,,
2004,Bogotá D.C.,Urbano,Mujer,Blanca,4,No,No,No,,Insatisfecho(a),,,Una vez a la semana,Nunca,Nunca,,No,,No,No,,,Muy generalizada
2004,Caribe,Urbano,Hombre,Mestiza,2,Sí,No,No,,Insatisfecho(a),,,Nunca,Una o dos veces al año,Nunca,,,,No,,,,Algo generalizada
2004,Orinoquía-Amazonía,Rural,Hombre,Mestiza,Menos rico,Sí,No,No,,Satisfecho(a),,,Nunca,Una o dos veces al año,Una o dos veces al año,,No,,No,No,,,Algo generalizada
2004,Bogotá D.C.,Urbano,Hombre,Mestiza,3,No,Sí,No,,Insatisfecho(a),,,Nunca,Una o dos veces al mes,Una o dos veces al año,,No,,No,,,,Muy generalizada
2004,Orinoquía-Amazonía,Urbano,Hombre,Mestiza,2,No,Sí,Sí,,Satisfecho(a),,,Nunca,Nunca,Nunca,,,No,No,,,,Poco generalizada
2004,Caribe,Urbano,Hombre,Blanca,4,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,No,,,,,,Algo generalizada
2004,Bogotá D.C.,Urbano,Mujer,Indígena,3,Sí,No,No,,Satisfecho(a),,,Una vez a la semana,Una o dos veces al año,Una o dos veces al mes,,,,No,No,,,Muy generalizada
2004,Andina,Urbano,Mujer,Blanca,3,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,,,,,,,
2004,Orinoquía-Amazonía,Rural,Hombre,Indígena,Menos rico,No,No,No,,Satisfecho(a),,,Una o dos veces al mes,Nunca,Una o dos veces al mes,,No,,,,,,
2004,Pacífica,Urbano,Mujer,Blanca,Más rico,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,,,,,,,Algo generalizada
2004,Andina,Urbano,Mujer,Blanca,3,No,No,No,,Insatisfecho(a),,,Una vez a la semana,Nunca,Nunca,,,,No,No,,,Muy generalizada
2004,Caribe,Urbano,Mujer,Blanca,4,No,No,No,,Muy satisfecho(a),,,Una o dos veces al mes,Nunca,Nunca,,,,No,No,,,Muy generalizada
2004,Caribe,Urbano,Mujer,Mestiza,4,No,No,No,,Satisfecho(a),,,Una vez a la semana,Nunca,Nunca,,,,,,,,Poco generalizada
2004,Andina,Urbano,Hombre,Blanca,Más rico,No,No,No,,Muy satisfecho(a),,,Nunca,Nunca,Nunca,,,,,,,,Poco generalizada
2004,Pacífica,Urbano,Mujer,Mestiza,Más rico,No,No,No,,Muy satisfecho(a),,,Una vez a la semana,Nunca,Una o dos veces al año,,,,,No,,,Poco generalizada
2004,Bogotá D.C.,Urbano,Mujer,Mestiza,4,Sí,Sí,Sí,,Insatisfecho(a),,,Una vez a la semana,Nunca,Una o dos veces al mes,,,,,No,,,Muy generalizada
2004,Caribe,Rural,Hombre,Mestiza,Menos rico,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,No,,,No,,,
2004,Orinoquía-Amazonía,Urbano,Hombre,Blanca,4,Sí,Sí,No,,Insatisfecho(a),,,Una o dos veces al año,Nunca,Nunca,,,,,,,,Poco generalizada
2004,Andina,Urbano,Mujer,Mestiza,3,Sí,Sí,No,,Muy insatisfecho(a),,,Una vez a la semana,Una o dos veces al año,Nunca,,,,,,,,Muy generalizada
2004,Orinoquía-Amazonía,Rural,Hombre,Blanca,Menos rico,Sí,No,No,,Satisfecho(a),,,Nunca,Una o dos veces al año,Una o dos veces al año,,No,,,No,,,Algo generalizada
2004,Bogotá D.C.,Urbano,Hombre,Blanca,4,No,No,No,,Satisfecho(a),,,Una o dos veces al mes,Nunca,Una o dos veces al año,,No,,No,,,,Muy generalizada
2004,Orinoquía-Amazonía,Urbano,Mujer,Blanca,3,No,No,No,,Satisfecho(a),,,Una o dos veces al mes,Una o dos veces al mes,Una o dos veces al año,,,,No,No,,,Algo generalizada
2004,Caribe,Urbano,Mujer,Mestiza,Más rico,No,No,No,,Muy satisfecho(a),,,Nunca,Nunca,Nunca,,No,,,,,,
2004,Caribe,Rural,Hombre,Mestiza,2,No,No,No,,Satisfecho(a),,,Una o dos veces al mes,Una o dos veces al año,Nunca,,No,,No,No,,,Algo generalizada
2004,Pacífica,Urbano,Hombre,Mestiza,Menos rico,Sí,No,No,,Muy insatisfecho(a),,,Una vez a la semana,Nunca,Una o dos veces al año,,No,No,,,,,Muy generalizada
2004,Pacífica,Urbano,Hombre,Negra,2,No,No,No,,Satisfecho(a),,,Una vez a la semana,Nunca,Nunca,,No,,No,No,,,Algo generalizada
2004,Bogotá D.C.,Urbano,Hombre,Blanca,4,Sí,Sí,Sí,,Insatisfecho(a),,,Una vez a la semana,Nunca,Una vez a la semana,,No,,,,,,Muy generalizada
2004,Pacífica,Urbano,Mujer,Blanca,3,No,No,No,,Insatisfecho(a),,,Una vez a la semana,Nunca,Nunca,,No,,,No,,,Poco generalizada
2004,Orinoquía-Amazonía,Rural,Mujer,Negra,Menos rico,Sí,Sí,,,Insatisfecho(a),,,Nunca,Nunca,Una o dos veces al mes,,,,No,No,,,
2004,Andina,Rural,Hombre,Blanca,Menos rico,Sí,No,No,,Satisfecho(a),,,Una o dos veces al año,Una o dos veces al año,Nunca,,No,,,,,,
2004,Andina,Rural,Mujer,Mestiza,Menos rico,Sí,No,No,,Satisfecho(a),,,Una vez a la semana,Nunca,Una vez a la semana,,,,,No,,,Muy generalizada
2004,Bogotá D.C.,Urbano,Hombre,Mestiza,Más rico,No,No,Sí,,Insatisfecho(a),,,Nunca,Nunca,Nunca,,No,,No,No,,,Poco generalizada
2004,Andina,Urbano,Mujer,Blanca,4,No,No,No,,Satisfecho(a),,,Una o dos veces al año,Nunca,Nunca,,,,,,,,
2004,Andina,Urbano,Mujer,Mestiza,,Sí,No,Sí,,Insatisfecho(a),,,Una o dos veces al mes,Nunca,Nunca,,,No,,,,,Muy generalizada
2004,Bogotá D.C.,Urbano,Hombre,Mestiza,3,No,No,No,,Satisfecho(a),,,Nunca,Una o dos veces al mes,Nunca,,No,,No,,,,Poco generalizada
2004,Andina,Urbano,Hombre,Blanca,2,Sí,No,No,,Satisfecho(a),,,Una vez a la semana,Nunca,Una o dos veces al mes,,No,,No,,,,Algo generalizada
2004,Orinoquía-Amazonía,Urbano,Mujer,Blanca,3,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Una o dos veces al año,,No,,,,,,Muy generalizada
2004,Orinoquía-Amazonía,Urbano,Hombre,Mestiza,Más rico,No,No,No,,Muy satisfecho(a),,,Una vez a la semana,Nunca,Nunca,,,,,No,,,Poco generalizada
2004,Orinoquía-Amazonía,Rural,Hombre,Blanca,2,No,No,No,,Muy satisfecho(a),,,Nunca,Una o dos veces al año,Una o dos veces al mes,,No,,No,,,,Muy generalizada
2004,Bogotá D.C.,Urbano,Mujer,Indígena,3,No,No,No,,Insatisfecho(a),,,Una o dos veces al mes,Nunca,Nunca,,No,,,,,,Muy generalizada
2004,Bogotá D.C.,Urbano,Hombre,Blanca,Más rico,No,No,No,,Insatisfecho(a),,,Una vez a la semana,Nunca,Nunca,,,,,,,,Muy generalizada
2004,Caribe,Urbano,Mujer,Mestiza,4,Sí,Sí,No,,Insatisfecho(a),,,Una o dos veces al año,Una o dos veces al año,Una o dos veces al año,,,Sí,Sí,,,,Muy generalizada
2004,Caribe,Rural,Mujer,Mestiza,Menos rico,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,,,,,,,Algo generalizada
2004,Bogotá D.C.,Urbano,Hombre,Mestiza,Más rico,No,No,No,,Satisfecho(a),,,Una vez a la semana,Nunca,Nunca,,No,,No,,,,Muy generalizada
2004,Orinoquía-Amazonía,Urbano,Hombre,Blanca,Más rico,No,No,No,,Insatisfecho(a),,,Una o dos veces al mes,Una o dos veces al año,Nunca,,No,,,,,,Muy generalizada
2004,Andina,Urbano,Hombre,Blanca,4,No,No,No,,Insatisfecho(a),,,Una vez a la semana,Nunca,Nunca,,,,,,,,Algo generalizada
2004,Orinoquía-Amazonía,Rural,Mujer,Mestiza,Menos rico,No,No,No,,Insatisfecho(a),,,Una o dos veces al mes,Nunca,Una o dos veces al mes,,No,,No,,,,Algo generalizada
2004,Bogotá D.C.,Urbano,Mujer,Mestiza,Menos rico,No,No,No,,Insatisfecho(a),,,Una o dos veces al año,Una o dos veces al año,Nunca,,,,,,,,
2004,Bogotá D.C.,Urbano,Mujer,Blanca,3,Sí,No,No,,Muy insatisfecho(a),,,Una vez a la semana,Nunca,Una o dos veces al año,,No,,,,,,Muy generalizada
2004,Orinoquía-Amazonía,Urbano,Mujer,Blanca,3,Sí,Sí,No,,Insatisfecho(a),,,Nunca,Una o dos veces al año,Nunca,,No,No,No,,,,Poco generalizada
2004,Orinoquía-Amazonía,Urbano,Hombre,Mestiza,Menos rico,No,Sí,No,,Insatisfecho(a),,,Una vez a la semana,Una o dos veces al año,Una o dos veces al mes,,,,,Sí,,,Algo generalizada
2004,Caribe,Urbano,Hombre,Mestiza,2,No,No,No,,Satisfecho(a),,,Una vez a la semana,Nunca,Nunca,,,,No,No,,,Muy generalizada
2004,Orinoquía-Amazonía,Rural,Hombre,Mestiza,Menos rico,No,No,No,,Satisfecho(a),,,Una vez a la semana,,Nunca,,No,,No,No,,,Algo generalizada
2004,Orinoquía-Amazonía,Urbano,Mujer,Blanca,4,No,No,No,,Satisfecho(a),,,Una o dos veces al mes,Nunca,Una o dos veces al mes,,,,,No,,,Muy generalizada
2004,Orinoquía-Amazonía,Urbano,Mujer,Negra,4,Sí,No,No,,Satisfecho(a),,,Una o dos veces al mes,Nunca,Nunca,,No,,,,,,Muy generalizada
2004,Caribe,Rural,Mujer,Blanca,3,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,No,,No,,,,Algo generalizada
2004,Orinoquía-Amazonía,Urbano,Hombre,Mestiza,4,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,,,No,,,,Algo generalizada
2004,Andina,Urbano,Mujer,Blanca,2,No,No,No,,,,,Una vez a la semana,Una o dos veces al año,Una o dos veces al año,,,No,Sí,,,,
2004,Pacífica,Urbano,Hombre,Mestiza,2,Sí,No,No,,Insatisfecho(a),,,Nunca,Una o dos veces al mes,Nunca,,No,,No,No,,,Muy generalizada
2004,Andina,Rural,Hombre,Mestiza,4,No,No,No,,Insatisfecho(a),,,Nunca,Nunca,Una o dos veces al año,,No,,No,,,,Muy generalizada
2004,Orinoquía-Amazonía,Urbano,Mujer,Blanca,4,Sí,No,No,,Insatisfecho(a),,,Nunca,Una o dos veces al mes,Una o dos veces al mes,,No,,No,No,,,Poco generalizada
2004,Orinoquía-Amazonía,Rural,Mujer,Mestiza,2,No,No,No,,Satisfecho(a),,,Una vez a la semana,,Nunca,,,,No,No,,,Muy generalizada
2004,Caribe,Urbano,Mujer,Mestiza,4,Sí,Sí,No,,Satisfecho(a),,,Una vez a la semana,Nunca,Nunca,,No,,,No,,,Algo generalizada
2004,Andina,Urbano,Mujer,Blanca,3,Sí,Sí,No,,Insatisfecho(a),,,Nunca,Nunca,Nunca,,,,,,,,Poco generalizada
2004,Orinoquía-Amazonía,Urbano,Mujer,Mestiza,2,Sí,Sí,No,,Insatisfecho(a),,,Una o dos veces al mes,Una o dos veces al año,Una o dos veces al mes,,,,No,No,,,Poco generalizada
2004,Bogotá D.C.,Urbano,Hombre,Indígena,3,No,No,No,,Satisfecho(a),,,Una o dos veces al mes,Una o dos veces al año,Una o dos veces al año,,No,No,No,No,,,Algo generalizada
2004,Andina,Urbano,Mujer,Mestiza,Menos rico,No,No,No,,Muy satisfecho(a),,,Una vez a la semana,Una o dos veces al año,Una o dos veces al año,,,,,,,,Muy generalizada
2004,Andina,Urbano,Mujer,Blanca,Más rico,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,No,,,,,,Algo generalizada
2004,Orinoquía-Amazonía,Urbano,Mujer,Blanca,Menos rico,No,No,No,,Insatisfecho(a),,,Nunca,Nunca,Una o dos veces al año,,,,No,,,,Muy generalizada
2004,Pacífica,Urbano,Mujer,Negra,3,No,No,No,,Satisfecho(a),,,Una o dos veces al año,Una o dos veces al año,Una o dos veces al año,,,,Sí,,,,Poco generalizada
2004,Andina,Urbano,Hombre,Mestiza,3,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,No,,No,Sí,,,Nada generalizada
2004,Bogotá D.C.,Urbano,Hombre,Blanca,3,No,No,No,,Insatisfecho(a),,,Nunca,Nunca,Una o dos veces al mes,,No,,No,No,,,Algo generalizada
2004,Orinoquía-Amazonía,Urbano,Hombre,Mestiza,4,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,,,,No,,,Muy generalizada
2004,Orinoquía-Amazonía,Rural,Hombre,Mestiza,2,No,No,No,,Satisfecho(a),,,Una o dos veces al año,Nunca,Nunca,,No,,,,,,Algo generalizada
2004,Pacífica,Rural,Mujer,Blanca,4,No,No,No,,Satisfecho(a),,,Una vez a la semana,Nunca,Nunca,,No,,,No,,,Muy generalizada
2004,Orinoquía-Amazonía,Urbano,Hombre,Mestiza,Menos rico,No,No,No,,Satisfecho(a),,,Una o dos veces al año,Una o dos veces al año,Nunca,,,,No,,,,Nada generalizada
2004,Caribe,Urbano,Hombre,Mestiza,2,Sí,No,No,,Satisfecho(a),,,Nunca,Nunca,Una o dos veces al año,,No,,,No,,,Nada generalizada
2004,Bogotá D.C.,Urbano,Mujer,Mestiza,3,Sí,Sí,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,No,No,No,No,,,Algo generalizada
2004,Andina,Urbano,Mujer,Blanca,2,No,No,No,,Satisfecho(a),,,Una vez a la semana,Nunca,Nunca,,,,No,No,,,Algo generalizada
2004,Caribe,Urbano,Mujer,Blanca,3,No,No,No,,Insatisfecho(a),,,Nunca,Nunca,Nunca,,,,No,No,,,Muy generalizada
2004,Orinoquía-Amazonía,Urbano,Hombre,Mestiza,3,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,No,No,No,No,,,Algo generalizada
2004,Orinoquía-Amazonía,Urbano,Mujer,Mestiza,Más rico,No,No,No,,Muy satisfecho(a),,,Una vez a la semana,Nunca,Nunca,,No,No,No,No,,,Muy generalizada
2004,Orinoquía-Amazonía,Urbano,Mujer,Mestiza,Más rico,Sí,No,No,,Satisfecho(a),,,Una o dos veces al mes,Nunca,Nunca,,,No,,,,,Muy generalizada
2004,Andina,Urbano,Mujer,Mestiza,3,No,No,No,,Satisfecho(a),,,Una vez a la semana,Una o dos veces al año,Una o dos veces al mes,,,,No,No,,,Poco generalizada
2004,Pacífica,Urbano,Hombre,Mestiza,3,No,No,No,,Insatisfecho(a),,,Una vez a la semana,Nunca,Una o dos veces al año,,No,,No,,,,Poco generalizada
2004,Bogotá D.C.,Urbano,Hombre,Blanca,Más rico,Sí,Sí,No,,Insatisfecho(a),,,Nunca,Una vez a la semana,Una o dos veces al mes,,No,,,,,,Muy generalizada
2004,Pacífica,Urbano,Mujer,Mestiza,Más rico,No,No,No,,Satisfecho(a),,,Una vez a la semana,Nunca,Una o dos veces al mes,,,,,,,,Algo generalizada
2004,Orinoquía-Amazonía,Urbano,Hombre,Blanca,Más rico,No,Sí,Sí,,Satisfecho(a),,,Una vez a la semana,Nunca,Nunca,,No,,,,,,Algo generalizada
2004,Pacífica,Urbano,Hombre,Blanca,Menos rico,No,No,No,,Insatisfecho(a),,,Una o dos veces al mes,Nunca,Una o dos veces al año,,No,No,No,No,,,Muy generalizada
2004,Andina,Urbano,Hombre,Mestiza,4,No,No,No,,Satisfecho(a),,,Nunca,Nunca,Nunca,,No,,,,,,Algo generalizada
